Series,V,A,Time,Concentration
RS_S12_INC-1,50,0.000298,2,9.97
RS_S12_INC-1,50,0.000298,4,10.24
RS_S12_INC-1,50,0.000298,6,10.13
RS_S12_INC-1,50,0.000298,8,10.32
RS_S12_INC-1,50,0.000298,10,10.18
RS_S12_INC-1,50,0.000298,12,10.06
RS_S12_INC-1,50,0.000298,14,10.13
RS_S12_INC-1,50,0.000298,16,10.09
RS_S12_INC-1,50,0.000298,18,10.25
RS_S12_INC-1,50,0.000298,20,10.09
RS_S12_INC-1,50,0.000298,22,10.08
RS_S12_INC-1,50,0.000298,24,10.17
RS_S12_INC-1,50,0.000298,26,10
RS_S12_INC-1,50,0.000298,28,10.04
RS_S12_INC-1,50,0.000298,30,10.03
RS_S12_INC-1,50,0.000298,32,10.27
RS_S12_INC-1,50,0.000298,34,10.01
RS_S12_INC-1,50,0.000298,36,10.19
RS_S12_INC-1,50,0.000298,38,10.03
RS_S12_INC-1,50,0.000298,40,10.13
RS_S12_INC-1,50,0.000298,42,9.9
RS_S12_INC-1,50,0.000298,44,10.05
RS_S12_INC-1,50,0.000298,46,10.13
RS_S12_INC-1,50,0.000298,48,9.93
RS_S12_INC-1,50,0.000298,50,10
RS_S12_INC-1,50,0.000298,52,9.96
RS_S12_INC-1,50,0.000298,54,10.07
RS_S12_INC-1,50,0.000298,56,9.94
RS_S12_INC-1,50,0.000298,58,10.12
RS_S12_INC-1,50,0.000298,60,9.87
RS_S12_INC-1,50,0.000298,62,9.99
RS_S12_INC-1,50,0.000298,64,10.05
RS_S12_INC-1,50,0.000298,66,10.01
RS_S12_INC-1,50,0.000298,68,10.1
RS_S12_INC-1,50,0.000298,70,9.82
RS_S12_INC-1,50,0.000298,72,9.99
RS_S12_INC-1,50,0.000298,74,9.76
RS_S12_INC-1,50,0.000298,76,10
RS_S12_INC-1,50,0.000298,78,9.82
RS_S12_INC-1,50,0.000298,80,9.9
RS_S12_INC-1,50,0.000298,82,9.88
RS_S12_INC-1,50,0.000298,84,9.88
RS_S12_INC-1,50,0.000298,86,9.93
RS_S12_INC-1,50,0.000298,88,9.77
RS_S12_INC-1,50,0.000298,90,10
RS_S12_INC-1,50,0.000298,92,9.79
RS_S12_INC-1,50,0.000298,94,9.92
RS_S12_INC-1,50,0.000298,96,9.95
RS_S12_INC-1,50,0.000298,98,9.88
RS_S12_INC-1,50,0.000298,100,9.95
RS_S12_INC-1,50,0.000298,102,9.83
RS_S12_INC-1,50,0.000298,104,9.92
RS_S12_INC-1,50,0.000298,106,9.86
RS_S12_INC-1,50,0.000298,108,10.03
RS_S12_INC-1,50,0.000298,110,9.77
RS_S13_INC-1,50,0.000298,0,9.09
RS_S13_INC-1,50,0.000298,2,8.61
RS_S13_INC-1,50,0.000298,4,8.43
RS_S13_INC-1,50,0.000298,6,8.51
RS_S13_INC-1,50,0.000298,8,8.32
RS_S13_INC-1,50,0.000298,10,8.43
RS_S13_INC-1,50,0.000298,12,8.33
RS_S13_INC-1,50,0.000298,14,8.44
RS_S13_INC-1,50,0.000298,16,8.37
RS_S13_INC-1,50,0.000298,18,8.39
RS_S13_INC-1,50,0.000298,20,8.35
RS_S13_INC-1,50,0.000298,22,8.3
RS_S13_INC-1,50,0.000298,24,8.34
RS_S13_INC-1,50,0.000298,26,8.25
RS_S13_INC-1,50,0.000298,28,8.34
RS_S13_INC-1,50,0.000298,30,8.29
RS_S13_INC-1,50,0.000298,32,8.36
RS_S13_INC-1,50,0.000298,34,8.29
RS_S13_INC-1,50,0.000298,36,8.31
RS_S13_INC-1,50,0.000298,38,8.33
RS_S13_INC-1,50,0.000298,40,8.33
RS_S13_INC-1,50,0.000298,42,8.42
RS_S13_INC-1,50,0.000298,44,8.37
RS_S13_INC-1,50,0.000298,46,8.34
RS_S13_INC-1,50,0.000298,48,8.28
RS_S13_INC-1,50,0.000298,50,8.25
RS_S13_INC-1,50,0.000298,52,8.36
RS_S13_INC-1,50,0.000298,54,8.32
RS_S13_INC-1,50,0.000298,56,8.26
RS_S13_INC-1,50,0.000298,58,8.26
RS_S13_INC-1,50,0.000298,60,8.25
RS_S13_INC-1,50,0.000298,62,8.41
RS_S13_INC-1,50,0.000298,64,8.39
RS_S13_INC-1,50,0.000298,66,8.36
RS_S13_INC-1,50,0.000298,68,8.3
RS_S13_INC-1,50,0.000298,70,8.26
RS_S13_INC-1,50,0.000298,72,8.37
RS_S13_INC-1,50,0.000298,74,8.38
RS_S13_INC-1,50,0.000298,76,8.25
RS_S13_INC-1,50,0.000298,78,8.32
RS_S13_INC-1,50,0.000298,80,8.27
RS_S13_INC-1,50,0.000298,82,8.35
RS_S13_INC-1,50,0.000298,84,8.3
RS_S13_INC-1,50,0.000298,86,8.23
RS_S13_INC-1,50,0.000298,88,8.41
RS_S13_INC-1,50,0.000298,90,8.34
RS_S13_INC-1,50,0.000298,92,8.28
RS_S13_INC-1,50,0.000298,94,8.33
RS_S13_INC-1,50,0.000298,96,8.34
RS_S13_INC-1,50,0.000298,98,8.32
RS_S13_INC-1,50,0.000298,100,8.35
RS_S13_INC-1,50,0.000298,102,8.3
RS_S13_INC-1,50,0.000298,104,8.37
RS_S13_INC-1,50,0.000298,106,8.28
RS_S13_INC-1,50,0.000298,108,8.23
RS_S13_INC-1,50,0.000298,110,8.28
RS_S14_INC-1,50,0.000298,0,9.09
RS_S14_INC-1,50,0.000298,2,8.3
RS_S14_INC-1,50,0.000298,4,8.11
RS_S14_INC-1,50,0.000298,6,8.18
RS_S14_INC-1,50,0.000298,8,8.14
RS_S14_INC-1,50,0.000298,10,8.14
RS_S14_INC-1,50,0.000298,12,8.21
RS_S14_INC-1,50,0.000298,14,8.21
RS_S14_INC-1,50,0.000298,16,8.22
RS_S14_INC-1,50,0.000298,18,8.21
RS_S14_INC-1,50,0.000298,20,8.24
RS_S14_INC-1,50,0.000298,22,8.18
RS_S14_INC-1,50,0.000298,24,8.14
RS_S14_INC-1,50,0.000298,26,8.17
RS_S14_INC-1,50,0.000298,28,8.18
RS_S14_INC-1,50,0.000298,30,8.22
RS_S14_INC-1,50,0.000298,32,8.2
RS_S14_INC-1,50,0.000298,34,8.21
RS_S14_INC-1,50,0.000298,36,8.2
RS_S14_INC-1,50,0.000298,38,8.17
RS_S14_INC-1,50,0.000298,40,8.12
RS_S14_INC-1,50,0.000298,42,8.12
RS_S14_INC-1,50,0.000298,44,8.16
RS_S14_INC-1,50,0.000298,46,8.18
RS_S14_INC-1,50,0.000298,48,8.15
RS_S14_INC-1,50,0.000298,50,8.25
RS_S14_INC-1,50,0.000298,52,8.18
RS_S14_INC-1,50,0.000298,54,8.17
RS_S14_INC-1,50,0.000298,56,8.09
RS_S14_INC-1,50,0.000298,58,8.23
RS_S14_INC-1,50,0.000298,60,8.28
RS_S14_INC-1,50,0.000298,62,8.1
RS_S14_INC-1,50,0.000298,64,8.12
RS_S14_INC-1,50,0.000298,66,8.19
RS_S14_INC-1,50,0.000298,68,8.03
RS_S14_INC-1,50,0.000298,70,8.22
RS_S14_INC-1,50,0.000298,72,8.02
RS_S14_INC-1,50,0.000298,74,7.94
RS_S14_INC-1,50,0.000298,76,8.17
RS_S14_INC-1,50,0.000298,78,8.04
RS_S14_INC-1,50,0.000298,80,8.14
RS_S14_INC-1,50,0.000298,82,8.07
RS_S14_INC-1,50,0.000298,84,8.1
RS_S14_INC-1,50,0.000298,86,8.2
RS_S14_INC-1,50,0.000298,88,8.08
RS_S14_INC-1,50,0.000298,90,8.07
RS_S14_INC-1,50,0.000298,92,8.18
RS_S14_INC-1,50,0.000298,94,8.04
RS_S14_INC-1,50,0.000298,96,7.99
RS_S14_INC-1,50,0.000298,98,8.02
RS_S14_INC-1,50,0.000298,100,7.97
RS_S14_INC-1,50,0.000298,102,8.1
RS_S14_INC-1,50,0.000298,104,8.01
RS_S14_INC-1,50,0.000298,106,7.94
RS_S14_INC-1,50,0.000298,108,8.11
RS_S15_INC-1,50,0.000298,0,9.09
RS_S15_INC-1,50,0.000298,2,7.59
RS_S15_INC-1,50,0.000298,4,7.87
RS_S15_INC-1,50,0.000298,6,7.94
RS_S15_INC-1,50,0.000298,8,8
RS_S15_INC-1,50,0.000298,10,7.93
RS_S15_INC-1,50,0.000298,12,8.04
RS_S15_INC-1,50,0.000298,14,8
RS_S15_INC-1,50,0.000298,16,7.97
RS_S15_INC-1,50,0.000298,18,8.01
RS_S15_INC-1,50,0.000298,20,8.02
RS_S15_INC-1,50,0.000298,22,8
RS_S15_INC-1,50,0.000298,24,8.06
RS_S15_INC-1,50,0.000298,26,8.09
RS_S15_INC-1,50,0.000298,28,8.04
RS_S15_INC-1,50,0.000298,30,8.1
RS_S15_INC-1,50,0.000298,32,8.11
RS_S15_INC-1,50,0.000298,34,8.05
RS_S15_INC-1,50,0.000298,36,8.1
RS_S15_INC-1,50,0.000298,38,8.12
RS_S15_INC-1,50,0.000298,40,8.04
RS_S15_INC-1,50,0.000298,42,8.04
RS_S15_INC-1,50,0.000298,44,8.06
RS_S15_INC-1,50,0.000298,46,8.08
RS_S15_INC-1,50,0.000298,48,8.13
RS_S15_INC-1,50,0.000298,50,8.15
RS_S15_INC-1,50,0.000298,52,8.11
RS_S15_INC-1,50,0.000298,54,8.19
RS_S15_INC-1,50,0.000298,56,8.08
RS_S15_INC-1,50,0.000298,58,8.07
RS_S15_INC-1,50,0.000298,60,8.16
RS_S15_INC-1,50,0.000298,62,8.14
RS_S15_INC-1,50,0.000298,64,8.23
RS_S15_INC-1,50,0.000298,66,8.27
RS_S15_INC-1,50,0.000298,68,8.12
RS_S15_INC-1,50,0.000298,70,8.2
RS_S15_INC-1,50,0.000298,72,8.2
RS_S15_INC-1,50,0.000298,74,8.06
RS_S15_INC-1,50,0.000298,76,8.26
RS_S15_INC-1,50,0.000298,78,8.13
RS_S15_INC-1,50,0.000298,80,8.13
RS_S15_INC-1,50,0.000298,82,8.21
RS_S15_INC-1,50,0.000298,84,8.18
RS_S15_INC-1,50,0.000298,86,8.24
RS_S15_INC-1,50,0.000298,88,8.2
RS_S15_INC-1,50,0.000298,90,8.11
RS_S15_INC-1,50,0.000298,92,8.31
RS_S15_INC-1,50,0.000298,94,8.16
RS_S15_INC-1,50,0.000298,96,8.12
RS_S15_INC-1,50,0.000298,98,8.26
RS_S15_INC-1,50,0.000298,100,8.14
RS_S15_INC-1,50,0.000298,102,8.23
RS_S15_INC-1,50,0.000298,104,8.21
RS_S15_INC-1,50,0.000298,106,8.13
RS_S15_INC-1,50,0.000298,108,8.3
RS_S15_INC-1,50,0.000298,110,8.19
RS_S16_INC-1,50,0.000298,0,9.09
RS_S16_INC-1,50,0.000298,2,7.37
RS_S16_INC-1,50,0.000298,4,7.25
RS_S16_INC-1,50,0.000298,6,7.32
RS_S16_INC-1,50,0.000298,8,7.27
RS_S16_INC-1,50,0.000298,10,7.46
RS_S16_INC-1,50,0.000298,12,7.39
RS_S16_INC-1,50,0.000298,14,7.26
RS_S16_INC-1,50,0.000298,16,7.16
RS_S16_INC-1,50,0.000298,18,7.4
RS_S16_INC-1,50,0.000298,20,7.58
RS_S16_INC-1,50,0.000298,22,7.31
RS_S16_INC-1,50,0.000298,24,7.2
RS_S16_INC-1,50,0.000298,26,7.25
RS_S16_INC-1,50,0.000298,28,7.68
RS_S16_INC-1,50,0.000298,30,7.35
RS_S16_INC-1,50,0.000298,32,7.27
RS_S16_INC-1,50,0.000298,34,7.35
RS_S16_INC-1,50,0.000298,36,7.67
RS_S16_INC-1,50,0.000298,38,7.36
RS_S16_INC-1,50,0.000298,40,7.25
RS_S16_INC-1,50,0.000298,42,7.35
RS_S16_INC-1,50,0.000298,44,7.57
RS_S16_INC-1,50,0.000298,46,7.42
RS_S16_INC-1,50,0.000298,48,7.31
RS_S16_INC-1,50,0.000298,50,7.35
RS_S16_INC-1,50,0.000298,52,7.5
RS_S16_INC-1,50,0.000298,54,7.47
RS_S16_INC-1,50,0.000298,56,7.31
RS_S16_INC-1,50,0.000298,58,7.3
RS_S16_INC-1,50,0.000298,60,7.51
RS_S16_INC-1,50,0.000298,62,7.58
RS_S16_INC-1,50,0.000298,64,7.3
RS_S16_INC-1,50,0.000298,66,7.26
RS_S16_INC-1,50,0.000298,68,7.37
RS_S16_INC-1,50,0.000298,70,7.6
RS_S16_INC-1,50,0.000298,72,7.44
RS_S16_INC-1,50,0.000298,74,7.31
RS_S16_INC-1,50,0.000298,76,7.33
RS_S16_INC-1,50,0.000298,78,7.58
RS_S16_INC-1,50,0.000298,80,7.46
RS_S16_INC-1,50,0.000298,82,7.33
RS_S16_INC-1,50,0.000298,84,7.26
RS_S16_INC-1,50,0.000298,86,7.41
RS_S16_INC-1,50,0.000298,88,7.54
RS_S16_INC-1,50,0.000298,90,7.52
RS_S16_INC-1,50,0.000298,92,7.33
RS_S16_INC-1,50,0.000298,94,7.35
RS_S16_INC-1,50,0.000298,96,7.49
RS_S16_INC-1,50,0.000298,98,7.49
RS_S16_INC-1,50,0.000298,100,7.35
RS_S16_INC-1,50,0.000298,102,7.37
RS_S16_INC-1,50,0.000298,104,7.39
RS_S16_INC-1,50,0.000298,106,7.67
RS_S16_INC-1,50,0.000298,108,7.52
RS_S16_INC-1,50,0.000298,110,7.37
RS_S17_INC-1,50,0.000298,0,9.09
RS_S17_INC-1,50,0.000298,2,7.7
RS_S17_INC-1,50,0.000298,4,7.28
RS_S17_INC-1,50,0.000298,6,7.68
RS_S17_INC-1,50,0.000298,8,7.48
RS_S17_INC-1,50,0.000298,10,7.4
RS_S17_INC-1,50,0.000298,12,7.61
RS_S17_INC-1,50,0.000298,14,7.38
RS_S17_INC-1,50,0.000298,16,7.34
RS_S17_INC-1,50,0.000298,18,7.71
RS_S17_INC-1,50,0.000298,20,7.24
RS_S17_INC-1,50,0.000298,22,7.7
RS_S17_INC-1,50,0.000298,24,7.51
RS_S17_INC-1,50,0.000298,26,7.27
RS_S17_INC-1,50,0.000298,28,7.58
RS_S17_INC-1,50,0.000298,30,7.34
RS_S17_INC-1,50,0.000298,32,7.4
RS_S17_INC-1,50,0.000298,34,7.47
RS_S17_INC-1,50,0.000298,36,7.23
RS_S17_INC-1,50,0.000298,38,7.56
RS_S17_INC-1,50,0.000298,40,7.27
RS_S17_INC-1,50,0.000298,42,7.36
RS_S17_INC-1,50,0.000298,44,7.48
RS_S17_INC-1,50,0.000298,46,7.32
RS_S17_INC-1,50,0.000298,48,7.26
RS_S17_INC-1,50,0.000298,50,7.45
RS_S17_INC-1,50,0.000298,52,7.26
RS_S17_INC-1,50,0.000298,54,7.48
RS_S17_INC-1,50,0.000298,56,7.43
RS_S17_INC-1,50,0.000298,58,7.21
RS_S17_INC-1,50,0.000298,60,7.68
RS_S17_INC-1,50,0.000298,62,7.28
RS_S17_INC-1,50,0.000298,64,7.45
RS_S17_INC-1,50,0.000298,66,7.38
RS_S17_INC-1,50,0.000298,68,7.22
RS_S17_INC-1,50,0.000298,70,7.49
RS_S17_INC-1,50,0.000298,72,7.25
RS_S17_INC-1,50,0.000298,74,7.41
RS_S17_INC-1,50,0.000298,76,7.33
RS_S17_INC-1,50,0.000298,78,7.25
RS_S17_INC-1,50,0.000298,80,7.48
RS_S17_INC-1,50,0.000298,82,7.28
RS_S17_INC-1,50,0.000298,84,7.4
RS_S17_INC-1,50,0.000298,86,7.55
RS_S17_INC-1,50,0.000298,88,7.27
RS_S17_INC-1,50,0.000298,90,7.47
RS_S17_INC-1,50,0.000298,92,7.34
RS_S17_INC-1,50,0.000298,94,7.43
RS_S17_INC-1,50,0.000298,96,7.39
RS_S17_INC-1,50,0.000298,98,7.13
RS_S17_INC-1,50,0.000298,100,7.45
RS_S17_INC-1,50,0.000298,102,7.37
RS_S17_INC-1,50,0.000298,104,7.33
RS_S17_INC-1,50,0.000298,106,7.34
RS_S17_INC-1,50,0.000298,108,7.19
RS_S18_INC-1,50,0.000298,0,9.09
RS_S18_INC-1,50,0.000298,2,8.93
RS_S18_INC-1,50,0.000298,4,9.01
RS_S18_INC-1,50,0.000298,6,8.9
RS_S18_INC-1,50,0.000298,8,8.9
RS_S18_INC-1,50,0.000298,10,9.05
RS_S18_INC-1,50,0.000298,12,8.86
RS_S18_INC-1,50,0.000298,14,8.9
RS_S18_INC-1,50,0.000298,16,8.94
RS_S18_INC-1,50,0.000298,18,8.96
RS_S18_INC-1,50,0.000298,20,8.82
RS_S18_INC-1,50,0.000298,22,9.02
RS_S18_INC-1,50,0.000298,24,8.81
RS_S18_INC-1,50,0.000298,26,8.97
RS_S18_INC-1,50,0.000298,28,8.92
RS_S18_INC-1,50,0.000298,30,8.87
RS_S18_INC-1,50,0.000298,32,8.99
RS_S18_INC-1,50,0.000298,34,8.94
RS_S18_INC-1,50,0.000298,36,9.11
RS_S18_INC-1,50,0.000298,38,9.03
RS_S18_INC-1,50,0.000298,40,9.02
RS_S18_INC-1,50,0.000298,42,8.97
RS_S18_INC-1,50,0.000298,44,8.96
RS_S18_INC-1,50,0.000298,46,8.82
RS_S18_INC-1,50,0.000298,48,8.9
RS_S18_INC-1,50,0.000298,50,8.93
RS_S18_INC-1,50,0.000298,52,8.9
RS_S18_INC-1,50,0.000298,54,8.94
RS_S18_INC-1,50,0.000298,56,8.92
RS_S18_INC-1,50,0.000298,58,8.97
RS_S18_INC-1,50,0.000298,60,8.88
RS_S18_INC-1,50,0.000298,62,8.98
RS_S18_INC-1,50,0.000298,64,8.98
RS_S18_INC-1,50,0.000298,66,8.98
RS_S18_INC-1,50,0.000298,68,8.9
RS_S18_INC-1,50,0.000298,70,8.84
RS_S18_INC-1,50,0.000298,72,8.87
RS_S18_INC-1,50,0.000298,74,8.85
RS_S18_INC-1,50,0.000298,76,8.85
RS_S18_INC-1,50,0.000298,78,8.72
RS_S18_INC-1,50,0.000298,80,8.87
RS_S18_INC-1,50,0.000298,82,8.89
RS_S18_INC-1,50,0.000298,84,8.97
RS_S18_INC-1,50,0.000298,86,8.96
RS_S18_INC-1,50,0.000298,88,9.06
RS_S18_INC-1,50,0.000298,90,8.86
RS_S18_INC-1,50,0.000298,92,8.97
RS_S18_INC-1,50,0.000298,94,8.96
RS_S18_INC-1,50,0.000298,96,8.96
RS_S18_INC-1,50,0.000298,98,8.87
RS_S18_INC-1,50,0.000298,100,8.92
RS_S18_INC-1,50,0.000298,102,9.04
RS_S18_INC-1,50,0.000298,104,8.79
RS_S18_INC-1,50,0.000298,106,8.86
RS_S18_INC-1,50,0.000298,108,8.95
RS_S18_INC-1,50,0.000298,110,8.96
RS_S19_INC-1,50,0.000298,0,9.09
RS_S19_INC-1,50,0.000298,2,8.72
RS_S19_INC-1,50,0.000298,4,8.72
RS_S19_INC-1,50,0.000298,6,8.56
RS_S19_INC-1,50,0.000298,8,8.69
RS_S19_INC-1,50,0.000298,10,8.45
RS_S19_INC-1,50,0.000298,12,8.73
RS_S19_INC-1,50,0.000298,14,8.44
RS_S19_INC-1,50,0.000298,16,8.55
RS_S19_INC-1,50,0.000298,18,8.57
RS_S19_INC-1,50,0.000298,20,8.54
RS_S19_INC-1,50,0.000298,22,8.64
RS_S19_INC-1,50,0.000298,24,8.39
RS_S19_INC-1,50,0.000298,26,8.47
RS_S19_INC-1,50,0.000298,28,8.5
RS_S19_INC-1,50,0.000298,30,8.43
RS_S19_INC-1,50,0.000298,32,8.57
RS_S19_INC-1,50,0.000298,34,8.31
RS_S19_INC-1,50,0.000298,36,8.47
RS_S19_INC-1,50,0.000298,38,8.49
RS_S19_INC-1,50,0.000298,40,8.37
RS_S19_INC-1,50,0.000298,42,8.44
RS_S19_INC-1,50,0.000298,44,8.5
RS_S19_INC-1,50,0.000298,46,8.42
RS_S19_INC-1,50,0.000298,48,8.47
RS_S19_INC-1,50,0.000298,50,8.39
RS_S19_INC-1,50,0.000298,52,8.4
RS_S19_INC-1,50,0.000298,54,8.39
RS_S19_INC-1,50,0.000298,56,8.54
RS_S19_INC-1,50,0.000298,58,8.3
RS_S19_INC-1,50,0.000298,60,8.43
RS_S19_INC-1,50,0.000298,62,8.43
RS_S19_INC-1,50,0.000298,64,8.27
RS_S19_INC-1,50,0.000298,66,8.43
RS_S19_INC-1,50,0.000298,68,8.28
RS_S19_INC-1,50,0.000298,70,8.45
RS_S19_INC-1,50,0.000298,72,8.3
RS_S19_INC-1,50,0.000298,74,8.24
RS_S19_INC-1,50,0.000298,76,8.42
RS_S19_INC-1,50,0.000298,78,8.28
RS_S19_INC-1,50,0.000298,80,8.46
RS_S19_INC-1,50,0.000298,82,8.21
RS_S19_INC-1,50,0.000298,84,8.36
RS_S19_INC-1,50,0.000298,86,8.28
RS_S19_INC-1,50,0.000298,88,8.22
RS_S19_INC-1,50,0.000298,90,8.31
RS_S19_INC-1,50,0.000298,92,8.19
RS_S19_INC-1,50,0.000298,94,8.4
RS_S19_INC-1,50,0.000298,96,8.27
RS_S19_INC-1,50,0.000298,98,8.42
RS_S19_INC-1,50,0.000298,100,8.15
RS_S19_INC-1,50,0.000298,102,8.26
RS_S19_INC-1,50,0.000298,104,8.19
RS_S19_INC-1,50,0.000298,106,8.22
RS_S19_INC-1,50,0.000298,108,8.29
RS_S19_INC-1,50,0.000298,110,8.24
RS_S20_INC-1,50,0.000298,0,9.09
RS_S20_INC-1,50,0.000298,2,11.1
RS_S20_INC-1,50,0.000298,4,10.66
RS_S20_INC-1,50,0.000298,6,11.2
RS_S20_INC-1,50,0.000298,8,11.03
RS_S20_INC-1,50,0.000298,10,11.05
RS_S20_INC-1,50,0.000298,12,10.96
RS_S20_INC-1,50,0.000298,14,11.48
RS_S20_INC-1,50,0.000298,16,11.48
RS_S20_INC-1,50,0.000298,18,10.74
RS_S20_INC-1,50,0.000298,20,11.74
RS_S20_INC-1,50,0.000298,22,11.22
RS_S20_INC-1,50,0.000298,24,10.88
RS_S20_INC-1,50,0.000298,26,11.32
RS_S20_INC-1,50,0.000298,28,11.48
RS_S20_INC-1,50,0.000298,30,11.18
RS_S20_INC-1,50,0.000298,32,11
RS_S20_INC-1,50,0.000298,34,11.74
RS_S20_INC-1,50,0.000298,36,11.29
RS_S20_INC-1,50,0.000298,38,11.31
RS_S20_INC-1,50,0.000298,40,10.99
RS_S20_INC-1,50,0.000298,42,11.71
RS_S20_INC-1,50,0.000298,44,11.14
RS_S20_INC-1,50,0.000298,46,10.95
RS_S20_INC-1,50,0.000298,48,11.19
RS_S20_INC-1,50,0.000298,50,11.66
RS_S20_INC-1,50,0.000298,52,11.2
RS_S20_INC-1,50,0.000298,54,10.96
RS_S20_INC-1,50,0.000298,56,11.45
RS_S20_INC-1,50,0.000298,58,11.6
RS_S20_INC-1,50,0.000298,60,11.01
RS_S20_INC-1,50,0.000298,62,11.17
RS_S20_INC-1,50,0.000298,64,11.99
RS_S20_INC-1,50,0.000298,66,11.16
RS_S20_INC-1,50,0.000298,68,11.5
RS_S20_INC-1,50,0.000298,70,11.17
RS_S20_INC-1,50,0.000298,72,11.62
RS_S20_INC-1,50,0.000298,74,11.2
RS_S20_INC-1,50,0.000298,76,11.46
RS_S20_INC-1,50,0.000298,78,10.86
RS_S20_INC-1,50,0.000298,80,11.55
RS_S20_INC-1,50,0.000298,82,11.25
RS_S20_INC-1,50,0.000298,84,11.04
RS_S20_INC-1,50,0.000298,86,11.12
RS_S20_INC-1,50,0.000298,88,11.54
RS_S20_INC-1,50,0.000298,90,11.26
RS_S20_INC-1,50,0.000298,92,10.93
RS_S20_INC-1,50,0.000298,94,11.6
RS_S20_INC-1,50,0.000298,96,11.35
RS_S20_INC-1,50,0.000298,98,11.23
RS_S20_INC-1,50,0.000298,100,10.92
RS_S20_INC-1,50,0.000298,102,11.51
RS_S20_INC-1,50,0.000298,104,11.47
RS_S20_INC-1,50,0.000298,106,11.25
RS_S20_INC-1,50,0.000298,108,11.08
RS_S20_INC-1,50,0.000298,110,11.69
